GSM1275862,GSM1275863,GSM1275866,GSM1275867
ENSG00000211684,0,0,0,0
ENSG00000211685,0,0,0,0
ENSG00000289946,0,0,2,0
ENSG00000289841,2,0,0,0
ENSG00000286406,0,0,0,0
ENSG00000128262,0,0,0,0
ENSG00000284128,0,0,0,0
ENSG00000197421,0,0,0,0
ENSG00000285697,0,0,0,0
ENSG00000100068,0,0,0,0
ENSG00000290796,29,20,6,13
ENSG00000206145,0,0,0,0
ENSG00000197549,0,0,0,0
ENSG00000225720,0,0,0,0
ENSG00000237438,0,0,0,0
ENSG00000161133,1,0,1,0
ENSG00000234353,0,0,0,0
ENSG00000283972,0,0,0,0
ENSG00000223553,0,0,0,0
ENSG00000217261,0,0,0,0
ENSG00000290982,0,0,0,0
ENSG00000183169,0,0,0,0
ENSG00000244627,0,6,0,0
ENSG00000182841,0,0,0,0
ENSG00000169668,0,0,0,0
ENSG00000184319,0,0,0,0
ENSG00000226287,0,0,0,0
ENSG00000100058,0,0,0,0
ENSG00000226912,5,3,1,1
ENSG00000278404,0,0,0,0
ENSG00000277941,0,0,0,0
ENSG00000275942,0,0,0,0
ENSG00000276991,0,0,0,0
ENSG00000237439,0,0,0,0
ENSG00000234479,0,0,0,0
ENSG00000232707,0,0,0,0
ENSG00000277017,0,0,0,0
ENSG00000275319,0,0,0,0
ENSG00000277690,0,0,0,0
ENSG00000274602,0,0,0,0
ENSG00000274625,0,0,0,0
ENSG00000222630,0,0,0,0
ENSG00000275793,16,10,0,2
ENSG00000275362,0,0,0,0
ENSG00000278110,0,0,0,0
ENSG00000273907,0,0,0,0
ENSG00000273643,0,0,0,0
ENSG00000272829,5,7,6,2
ENSG00000291240,0,0,0,0
ENSG00000272578,0,0,0,0
ENSG00000273353,2,4,0,0
ENSG00000221598,8,5,5,2
ENSG00000213752,0,0,0,0
ENSG00000251985,0,0,0,0
ENSG00000280383,13,12,62,21
ENSG00000264160,0,0,0,0
ENSG00000205856,0,0,0,0
ENSG00000199783,0,0,0,0
ENSG00000128250,0,0,0,0
ENSG00000286367,7,4,7,7
ENSG00000230194,0,0,0,0
ENSG00000251940,0,0,0,0
ENSG00000278920,0,1,0,0
ENSG00000240186,0,0,0,0
ENSG00000235573,0,0,0,0
ENSG00000214125,11,3,3,3
ENSG00000264141,0,0,0,0
ENSG00000199695,0,0,0,0
ENSG00000202019,0,0,0,0
ENSG00000212542,0,0,0,0
ENSG00000285404,0,0,0,0
ENSG00000242251,0,0,0,0
ENSG00000236132,0,0,0,0
ENSG00000252909,0,0,0,0
ENSG00000227813,0,0,1,0
ENSG00000232346,3886,4079,3379,2493
ENSG00000251890,0,0,0,0
ENSG00000229673,0,0,0,0
ENSG00000228194,0,4,4,3
ENSG00000273243,5,11,6,12
ENSG00000235347,0,0,0,0
ENSG00000213790,579,467,615,332
ENSG00000270083,3,8,8,5
ENSG00000278558,1,0,0,0
ENSG00000161103,0,0,0,0
ENSG00000215347,0,0,0,0
ENSG00000233080,0,0,0,0
ENSG00000227755,0,0,0,0
ENSG00000183506,0,0,0,0
ENSG00000184208,0,0,0,0
ENSG00000172250,0,0,0,0
ENSG00000285025,0,0,0,0
ENSG00000273188,0,0,0,0
ENSG00000272836,8,14,15,7
ENSG00000273137,20,21,14,9
ENSG00000229999,0,0,0,5
ENSG00000272834,3,4,10,3
ENSG00000273387,4,0,10,5
ENSG00000254835,0,0,0,0
ENSG00000212569,0,0,0,0
ENSG00000206841,0,0,0,0
ENSG00000254499,0,0,0,0
ENSG00000215403,0,0,0,0
ENSG00000231467,0,0,0,0
ENSG00000215333,0,0,0,0
ENSG00000231801,0,0,0,0
ENSG00000248405,0,0,0,0
ENSG00000293370,0,0,0,0
ENSG00000223730,0,0,0,0
ENSG00000230922,0,0,0,0
ENSG00000230769,3,2,3,0
ENSG00000233603,0,1,0,0
ENSG00000266594,0,0,0,0
ENSG00000172404,0,2,0,0
ENSG00000273979,0,0,0,0
ENSG00000200683,0,0,0,0
ENSG00000235513,175,56,238,26
ENSG00000206615,0,0,0,0
ENSG00000240591,5,4,11,9
ENSG00000199248,0,0,0,0
ENSG00000287817,6,8,10,6
ENSG00000233733,0,0,0,0
ENSG00000229169,0,0,0,0
ENSG00000214093,0,0,2,0
ENSG00000284082,0,0,0,0
ENSG00000224192,0,0,0,0
ENSG00000252267,0,0,0,0
ENSG00000272821,0,0,0,0
ENSG00000289947,0,0,0,0
ENSG00000287773,0,0,0,2
ENSG00000286485,6,1,10,1
ENSG00000279085,0,0,0,0
ENSG00000279548,0,0,0,0
ENSG00000279006,0,0,0,0
ENSG00000279110,0,2,0,0
ENSG00000279175,3,0,0,0
ENSG00000280434,20,13,24,10
ENSG00000279933,0,0,0,0
ENSG00000280011,2,0,10,2
ENSG00000234735,0,0,0,0
ENSG00000236272,0,0,0,0
ENSG00000234892,0,0,0,0
ENSG00000289858,61,32,64,32
ENSG00000184068,0,0,0,2
ENSG00000224883,0,0,0,0
ENSG00000280007,31,26,33,14
ENSG00000224277,0,0,0,0
ENSG00000215478,0,0,0,0
ENSG00000133519,0,0,0,0
ENSG00000290990,0,3,3,2
ENSG00000244625,146,80,265,122
ENSG00000231369,373,316,165,88
ENSG00000226142,0,0,0,0
ENSG00000280199,0,0,0,0
ENSG00000280224,0,0,0,0
ENSG00000279597,0,0,0,0
ENSG00000264139,0,0,0,0
ENSG00000212939,0,0,0,0
ENSG00000286393,0,0,0,0
ENSG00000232775,0,0,0,0
ENSG00000271672,0,0,0,0
ENSG00000215270,33,19,19,6
ENSG00000231565,0,0,0,0
ENSG00000226474,0,0,0,0
ENSG00000234381,0,0,0,0
ENSG00000284294,4,2,0,0
ENSG00000236003,1,0,2,0
ENSG00000279467,2,0,1,2
ENSG00000290199,16,17,31,24
ENSG00000218537,2,4,8,5
ENSG00000228923,0,0,0,0
ENSG00000284070,3,0,2,0
ENSG00000275818,0,0,0,0
ENSG00000227201,97,95,140,105
ENSG00000226573,0,0,0,0
ENSG00000225971,0,0,0,0
ENSG00000249310,0,0,0,0
ENSG00000280424,16,8,24,9
ENSG00000231711,261,181,339,160
ENSG00000182257,21,16,51,18
ENSG00000231010,0,2,1,1
ENSG00000266533,1,1,1,2
ENSG00000225293,0,0,0,0
ENSG00000226160,0,0,0,0
ENSG00000229658,0,0,0,0
ENSG00000227367,0,1,0,0
ENSG00000280263,0,0,0,0
ENSG00000235969,0,0,0,0
ENSG00000273362,0,0,0,0
ENSG00000233995,1,0,0,0
ENSG00000239435,0,0,0,0
ENSG00000198445,2,0,0,0
ENSG00000267338,0,0,0,0
ENSG00000100181,0,0,0,0
ENSG00000249288,1,0,0,0
ENSG00000249263,1,0,0,0
ENSG00000189295,0,0,1,0
ENSG00000259271,0,0,0,0
ENSG00000273244,0,0,0,0
ENSG00000241717,0,0,0,0
ENSG00000288024,0,0,0,0
ENSG00000229027,0,0,0,0
ENSG00000234121,0,0,0,0
ENSG00000237835,0,0,0,0
ENSG00000220248,17,13,23,8
ENSG00000228122,0,0,0,0
ENSG00000237358,0,0,0,0
ENSG00000230481,0,0,0,0
ENSG00000253691,0,0,0,0
ENSG00000253460,0,0,0,0
ENSG00000254264,0,0,0,0
ENSG00000253481,0,0,0,0
ENSG00000285045,0,0,0,0
ENSG00000215568,0,0,0,0
ENSG00000270226,0,0,0,0
ENSG00000225783,81,24,97,15
ENSG00000293718,0,0,0,0
ENSG00000224973,0,0,0,0
ENSG00000293744,0,0,0,0
ENSG00000238192,0,0,0,0
ENSG00000293884,2,0,2,1
ENSG00000273145,48,12,39,23
ENSG00000232564,0,0,0,0
ENSG00000294008,7,5,13,7
ENSG00000294022,0,0,0,0
ENSG00000294146,1,3,6,2
ENSG00000294313,4,4,8,0
ENSG00000273139,11,0,8,5
ENSG00000294355,0,0,2,0
ENSG00000289873,0,0,0,0
ENSG00000235954,280,173,239,135
ENSG00000294461,0,1,2,2
ENSG00000294483,1,0,0,0
ENSG00000294541,0,0,0,0
ENSG00000294602,0,0,0,0
ENSG00000294606,0,0,0,0
ENSG00000290418,323,252,95,42
ENSG00000290416,0,0,0,0
ENSG00000287285,0,0,0,0
ENSG00000228839,7,8,8,5
ENSG00000294819,0,0,0,0
ENSG00000288871,3,11,7,5
ENSG00000290475,0,0,0,0
ENSG00000294928,2,1,0,0
ENSG00000294968,14,9,11,6
ENSG00000207751,0,1,9,0
ENSG00000293427,28,48,62,20
ENSG00000295055,0,1,0,0
ENSG00000295071,13,2,10,4
ENSG00000213888,63,34,110,22
ENSG00000295107,4,2,0,4
ENSG00000295282,0,0,0,0
ENSG00000280445,2,0,7,0
ENSG00000295360,0,0,0,0
ENSG00000295361,1,0,0,1
ENSG00000225929,0,0,0,0
ENSG00000295501,0,0,0,0
ENSG00000232363,8,7,13,5
ENSG00000231253,0,2,0,0
ENSG00000295601,0,0,0,0
ENSG00000295622,0,0,0,0
ENSG00000290981,0,0,0,0
ENSG00000295759,0,0,0,0
ENSG00000234688,0,0,0,0
ENSG00000295778,0,0,0,0
ENSG00000295854,0,0,0,0
ENSG00000295865,0,0,0,0
ENSG00000295876,0,0,0,0
ENSG00000295890,0,0,0,0
ENSG00000230319,18,15,14,8
ENSG00000232655,2,0,0,0
ENSG00000296052,0,0,0,0
ENSG00000228274,89,44,91,48
ENSG00000296155,0,0,0,0
ENSG00000187012,0,0,0,0
ENSG00000285722,0,0,0,0
ENSG00000296191,0,0,0,0
ENSG00000296232,2,3,3,2
ENSG00000223695,7,3,9,5
ENSG00000287269,0,4,1,0
ENSG00000280623,0,0,1,0
ENSG00000296466,0,0,0,0
ENSG00000296570,0,0,1,0
ENSG00000296627,0,0,0,0
ENSG00000279973,0,0,0,0
ENSG00000296654,0,0,0,0
ENSG00000296723,0,0,0,0
ENSG00000225867,0,0,0,0
ENSG00000296742,0,2,0,0
ENSG00000296781,0,0,0,0
ENSG00000296814,0,0,0,0
ENSG00000296820,0,0,0,0
ENSG00000296836,0,0,0,0
ENSG00000296842,0,0,0,0
ENSG00000297074,0,0,0,0
ENSG00000205853,1,1,2,0
ENSG00000185065,4,6,8,11
ENSG00000297138,0,0,0,0
ENSG00000230866,0,0,0,0
ENSG00000297155,0,0,0,0
ENSG00000297177,3,1,6,2
ENSG00000297194,0,0,0,0
ENSG00000297345,0,0,0,0
ENSG00000282012,0,0,0,0
ENSG00000284633,0,0,0,0
ENSG00000287225,0,0,0,0
ENSG00000297505,0,0,0,0
ENSG00000297508,0,0,0,0
ENSG00000297713,0,0,0,0
ENSG00000297748,17,7,24,12
ENSG00000297762,4,0,0,0
ENSG00000286491,6,1,1,0
ENSG00000289846,0,0,0,0
ENSG00000297861,0,0,0,0
ENSG00000297903,0,0,0,0
ENSG00000280356,0,0,0,0
ENSG00000297940,0,0,0,0
ENSG00000298026,0,0,0,0
ENSG00000237316,0,0,0,0
ENSG00000272682,0,0,0,1
ENSG00000298045,0,0,2,0
ENSG00000298068,0,0,0,0
ENSG00000213279,0,0,0,0
ENSG00000298102,0,0,0,0
ENSG00000288834,0,0,0,0
ENSG00000298130,0,0,0,0
ENSG00000298208,0,0,2,0
ENSG00000298316,2,0,0,0
ENSG00000298334,0,0,0,0
ENSG00000298339,0,0,0,0
ENSG00000273287,27,13,8,6
ENSG00000298378,0,0,0,0
ENSG00000298407,0,0,0,0
ENSG00000298486,0,0,0,0
ENSG00000243902,0,0,0,0
ENSG00000181123,0,0,0,0
ENSG00000298545,0,0,0,0
ENSG00000298609,2,1,3,0
ENSG00000298663,0,0,0,0
ENSG00000298665,0,0,0,2
ENSG00000182057,46,30,63,21
ENSG00000298701,0,0,0,0
ENSG00000298759,0,0,0,0
ENSG00000224715,1,0,0,0
ENSG00000261188,54,54,73,26
ENSG00000298965,0,0,0,0
ENSG00000299016,0,0,0,0
ENSG00000227117,6,2,7,2
ENSG00000225676,0,0,0,0
ENSG00000299076,0,0,0,0
ENSG00000299103,0,3,1,1
ENSG00000299104,0,0,0,0
ENSG00000299123,0,0,0,0
ENSG00000299144,0,0,0,0
ENSG00000299145,0,0,2,0
ENSG00000299161,0,0,0,0
ENSG00000299199,9,4,11,10
ENSG00000299223,0,0,0,0
ENSG00000224027,0,0,5,0
ENSG00000299267,0,0,0,0
ENSG00000299465,0,0,0,0
ENSG00000261251,15,17,12,15
ENSG00000299489,0,0,0,0
ENSG00000299503,0,0,0,0
ENSG00000299520,0,0,0,0
ENSG00000299567,0,0,0,0
ENSG00000299581,0,0,0,0
ENSG00000299733,0,0,0,0
ENSG00000299757,0,0,0,0
ENSG00000236054,0,0,2,0
ENSG00000299801,0,0,0,0
ENSG00000299803,2,4,4,0
ENSG00000289489,2,0,2,0
ENSG00000300120,0,0,0,0
ENSG00000300226,0,0,0,0
ENSG00000300440,0,0,1,0
ENSG00000300451,2,0,0,4
ENSG00000300548,0,0,2,0
ENSG00000300623,0,0,0,0
ENSG00000300724,0,0,0,0
ENSG00000300754,0,0,0,0
ENSG00000300892,0,0,0,0
ENSG00000300936,0,0,0,0
ENSG00000300959,0,0,0,0
ENSG00000218357,0,0,0,0
ENSG00000300982,0,0,0,0
ENSG00000300998,0,0,0,0
ENSG00000301075,0,0,0,0
ENSG00000228620,0,0,0,0
ENSG00000301306,0,2,7,3
ENSG00000301322,0,0,0,0
ENSG00000301328,0,0,0,0
ENSG00000286508,0,0,0,0
ENSG00000301405,0,0,2,0
ENSG00000301473,0,0,0,0
ENSG00000301496,0,0,0,0
ENSG00000301505,0,0,2,0
ENSG00000279954,4,3,2,1
ENSG00000235091,0,0,2,0
ENSG00000301561,0,3,2,0
ENSG00000290415,0,4,0,0
ENSG00000301723,0,0,0,0
ENSG00000301739,0,0,0,0
ENSG00000301754,0,4,8,0
ENSG00000301767,4,2,4,4
ENSG00000273082,1,2,1,3
ENSG00000287034,0,0,0,0
ENSG00000291015,92,114,104,60
ENSG00000233574,0,0,0,0
ENSG00000302057,0,0,0,0
ENSG00000232396,0,0,3,0
ENSG00000302134,3,1,5,2
ENSG00000302270,2,0,0,0
ENSG00000205632,0,0,0,0
ENSG00000178248,0,0,0,0
ENSG00000230051,0,0,0,0
ENSG00000302395,0,0,0,0
ENSG00000293159,0,0,0,0
ENSG00000302643,0,0,0,0
ENSG00000289960,14,3,8,1
ENSG00000302740,3,6,5,0
ENSG00000273428,4,0,0,2
ENSG00000286144,0,2,0,0
ENSG00000302840,0,0,0,0
ENSG00000302854,0,0,0,0
ENSG00000302858,0,0,0,0
ENSG00000302882,0,0,0,0
ENSG00000293428,59,31,62,40
ENSG00000289481,0,0,4,0
ENSG00000302971,1,2,0,0
ENSG00000302993,0,0,0,0
ENSG00000303026,0,0,0,0
ENSG00000290922,0,0,0,0
ENSG00000303129,0,0,2,0
ENSG00000303151,0,0,0,0
ENSG00000303177,0,0,0,0
ENSG00000303189,0,0,0,0
ENSG00000303227,0,0,0,0
ENSG00000291085,0,0,1,0
ENSG00000288106,24,18,39,26
ENSG00000238120,312,262,459,205
ENSG00000227880,0,0,1,0
ENSG00000197182,217,237,194,142
ENSG00000303430,0,0,1,0
ENSG00000303445,0,0,0,0
ENSG00000236117,0,0,0,0
ENSG00000303454,0,0,0,0
ENSG00000235159,19,2,19,6
ENSG00000303492,3,2,2,0
ENSG00000303516,2,0,0,0
ENSG00000289044,0,0,0,0
ENSG00000303537,2,0,0,0
ENSG00000229275,0,0,0,0
ENSG00000177993,2,3,4,0
ENSG00000303940,0,1,0,2
ENSG00000293220,0,0,0,1
ENSG00000278869,13,9,34,10
ENSG00000304008,0,0,0,0
ENSG00000304026,0,0,0,0
ENSG00000304096,0,1,1,0
ENSG00000304254,0,0,0,0
ENSG00000286592,0,0,0,0
ENSG00000235295,0,3,2,1
ENSG00000304282,0,0,0,0
ENSG00000225335,3,15,24,10
ENSG00000304318,0,0,0,0
ENSG00000304364,0,0,0,0
ENSG00000236052,0,0,0,0
ENSG00000304386,0,0,0,0
ENSG00000304411,0,0,0,0
ENSG00000304424,0,0,0,0
ENSG00000273253,59,48,86,28
ENSG00000304445,0,0,0,0
ENSG00000304449,0,0,0,0
ENSG00000304489,0,0,0,0
ENSG00000228719,0,1,0,0
ENSG00000260924,41,19,36,20
ENSG00000233521,8,0,18,0
ENSG00000238195,0,0,0,0
ENSG00000304686,0,0,0,0
ENSG00000183822,0,0,0,0
ENSG00000304876,3,5,6,2
ENSG00000304926,3,1,0,0
ENSG00000304944,0,0,2,0
ENSG00000224271,0,0,1,1
ENSG00000225255,0,0,0,0
ENSG00000205634,0,0,0,0
ENSG00000305190,0,0,0,0
ENSG00000305206,0,0,0,0
ENSG00000290408,0,0,0,0
ENSG00000226471,29,17,26,13
ENSG00000305333,0,0,0,0
ENSG00000305420,0,0,0,0
ENSG00000305435,0,0,0,0
ENSG00000305592,0,0,0,0
ENSG00000225007,0,0,0,0
ENSG00000305663,19,17,15,7
ENSG00000305681,2,2,3,0
ENSG00000290931,60,42,98,60
ENSG00000229891,86,49,71,31
ENSG00000306064,1,0,0,0
ENSG00000234869,2,3,0,0
ENSG00000185837,8,2,2,0
ENSG00000306112,0,0,0,0
ENSG00000306130,0,0,0,0
ENSG00000306155,0,0,0,0
ENSG00000306238,0,0,0,0
ENSG00000226328,148,266,201,229
ENSG00000291087,283,242,203,60
ENSG00000281732,0,0,0,0
ENSG00000234884,4,2,2,1
ENSG00000306452,0,0,0,0
ENSG00000306469,0,0,0,0
ENSG00000128254,12,4,16,6
ENSG00000306608,0,0,0,2
ENSG00000306617,0,0,0,0
ENSG00000306709,2,0,0,0
ENSG00000289963,0,0,1,0
ENSG00000306790,0,0,0,0
ENSG00000237689,0,1,0,0
ENSG00000306993,0,0,0,0
ENSG00000233577,0,0,0,0
ENSG00000236499,0,0,1,0
ENSG00000249923,10,1,3,2
ENSG00000307165,0,0,0,0
ENSG00000307305,0,3,4,0
ENSG00000307365,20,8,32,6
ENSG00000291064,242,158,328,117
ENSG00000307538,0,0,0,0
ENSG00000307555,0,0,0,0
ENSG00000307556,0,0,0,0
ENSG00000307561,0,0,1,1
ENSG00000289888,0,0,4,2
ENSG00000307596,0,0,0,0
ENSG00000203280,0,1,0,0
ENSG00000307622,0,1,2,0
ENSG00000307633,0,0,0,0
ENSG00000236858,0,0,0,0
ENSG00000307654,15,13,16,7
ENSG00000307679,0,0,0,0
ENSG00000307720,0,0,0,0
ENSG00000307761,0,0,0,0
ENSG00000286381,15,7,16,2
ENSG00000231933,0,0,0,0
ENSG00000307862,6,8,27,1
ENSG00000307928,0,0,0,0
ENSG00000277870,0,0,0,0
ENSG00000308315,0,0,0,0
ENSG00000187979,0,0,0,0
ENSG00000288811,0,0,0,0
ENSG00000274044,0,0,0,0
ENSG00000308374,0,0,0,0
ENSG00000308395,0,0,0,0
ENSG00000308419,0,0,0,0
ENSG00000308444,0,0,0,0
ENSG00000234300,1,0,0,0
ENSG00000308520,0,0,0,0
ENSG00000308539,0,2,0,2
ENSG00000235989,1,8,2,2
ENSG00000308679,0,0,0,0
ENSG00000223843,0,0,0,0
ENSG00000308760,0,0,0,0
ENSG00000308781,0,0,0,0
ENSG00000223726,0,0,0,0
ENSG00000308799,0,0,0,0
ENSG00000226741,0,0,0,0
ENSG00000290847,0,0,0,0
ENSG00000309048,0,0,0,0
ENSG00000235343,0,0,0,0
ENSG00000236464,0,0,0,0
ENSG00000229770,0,0,0,0
ENSG00000233360,0,0,2,0
ENSG00000309274,0,0,0,0
ENSG00000309298,0,0,1,0
ENSG00000286326,7,0,2,0
ENSG00000206028,0,0,0,2
ENSG00000309348,0,0,1,0
ENSG00000309628,0,0,0,0
ENSG00000309667,0,0,0,0
ENSG00000232530,0,0,2,0
ENSG00000289564,0,0,0,0
ENSG00000309773,1,1,0,0
ENSG00000290950,0,0,2,0
ENSG00000188280,0,0,0,0
ENSG00000309819,0,0,0,0
ENSG00000233179,0,0,0,0
ENSG00000309895,0,0,1,2
ENSG00000290920,0,0,0,0
ENSG00000261202,0,0,0,0
ENSG00000309920,0,0,0,0
ENSG00000309925,0,0,0,0
ENSG00000309947,0,0,0,0
ENSG00000188511,0,0,0,0
ENSG00000309962,0,0,0,0
ENSG00000235478,0,0,0,0
ENSG00000224086,153,135,211,95
ENSG00000309998,0,0,0,0
ENSG00000310037,3,2,0,0
ENSG00000310052,0,2,2,1
ENSG00000310070,1,1,0,0
ENSG00000310096,0,0,0,0
ENSG00000310179,0,0,0,0
ENSG00000224404,1,0,0,0
ENSG00000310243,0,2,9,4
ENSG00000290397,4,2,2,0
ENSG00000310416,0,2,1,1
ENSG00000287236,0,0,0,0
ENSG00000306187,0,0,0,0
ENSG00000294412,0,0,0,0
ENSG00000235237,5,2,3,0
ENSG00000294472,0,0,0,0
ENSG00000296310,0,0,0,0
ENSG00000298470,0,0,0,0
ENSG00000298537,0,0,0,0
ENSG00000298513,0,0,0,0
ENSG00000237862,0,0,0,0
ENSG00000272694,0,0,0,0
ENSG00000309455,2,0,1,2
ENSG00000273192,0,0,1,0
ENSG00000226954,1,0,0,0
ENSG00000223142,0,0,0,0
ENSG00000214727,1,0,1,1
ENSG00000279345,5,7,10,4
ENSG00000236867,0,1,0,0
ENSG00000260613,4,2,0,0
ENSG00000229409,0,0,0,0
ENSG00000277771,0,0,0,0
ENSG00000279494,0,0,0,0
ENSG00000299784,0,0,0,0
ENSG00000307640,0,0,0,0
ENSG00000304491,2,3,0,0
ENSG00000288778,0,0,0,0
ENSG00000227188,0,0,0,0
ENSG00000303883,0,0,6,1
ENSG00000303612,0,0,0,0
ENSG00000234928,0,0,0,0
ENSG00000272942,0,1,0,0
ENSG00000223875,0,0,0,0
ENSG00000206195,109,92,36,27
ENSG00000283023,0,0,1,0
ENSG00000310236,7,9,12,2
ENSG00000283047,0,1,0,0
ENSG00000303605,0,0,0,0
ENSG00000213707,0,0,0,0
ENSG00000299773,19,23,15,13
ENSG00000230712,0,0,0,0
ENSG00000224124,0,0,0,0
ENSG00000231907,0,0,0,0
ENSG00000289292,2,0,0,2
ENSG00000215544,0,0,0,0
ENSG00000290711,1,0,2,0
ENSG00000271275,0,0,0,0
ENSG00000241527,0,0,0,0
ENSG00000227370,2,4,1,1
ENSG00000226450,1,0,1,1
ENSG00000237299,0,0,0,0
ENSG00000300957,0,0,0,0
ENSG00000284621,0,0,0,0
ENSG00000295080,0,0,0,0
ENSG00000228039,0,0,0,0
ENSG00000235689,0,0,0,0
ENSG00000242156,0,0,0,0
ENSG00000225465,6,8,2,5
ENSG00000278292,0,0,0,0
ENSG00000290778,1,0,0,0
ENSG00000231271,0,0,0,0
ENSG00000231086,0,0,0,0
ENSG00000223461,2,1,8,0
ENSG00000206066,0,0,0,0
ENSG00000285968,0,0,0,1
ENSG00000230637,0,2,0,0
ENSG00000300687,0,0,0,0
ENSG00000229608,0,0,0,0
ENSG00000225098,0,0,0,0
ENSG00000244723,4,1,3,2
ENSG00000228315,557,425,625,275
ENSG00000250261,0,0,0,0
ENSG00000307604,0,0,0,0
ENSG00000276427,0,0,0,0
ENSG00000294629,0,0,0,0
ENSG00000235062,0,0,0,0
ENSG00000303205,0,0,0,1
ENSG00000229266,0,0,0,0
ENSG00000169662,0,0,0,0
ENSG00000283145,0,0,0,0
ENSG00000290983,0,0,0,0
ENSG00000215771,0,0,0,0
ENSG00000231993,8,18,30,2
ENSG00000232254,0,0,0,0
ENSG00000309254,0,0,0,0
ENSG00000235992,0,0,0,0
ENSG00000248409,0,0,0,0
ENSG00000309931,0,0,0,0
ENSG00000293594,0,0,0,0
ENSG00000294512,33,43,16,8
ENSG00000224435,0,0,0,0
ENSG00000230471,0,0,0,0
ENSG00000240122,0,0,0,0
ENSG00000294751,1,0,0,0
ENSG00000283535,0,0,0,0
ENSG00000225480,0,0,0,0
ENSG00000297273,0,0,0,0
ENSG00000276400,0,0,0,0
ENSG00000295065,0,0,0,0
ENSG00000279080,4,4,2,0
ENSG00000298301,0,0,0,0
ENSG00000235246,0,0,0,0
ENSG00000304470,0,0,0,0
ENSG00000301540,0,0,0,0
ENSG00000293202,4,1,4,1
ENSG00000253590,0,0,0,0
ENSG00000211667,0,0,0,0
ENSG00000231392,0,0,0,0
ENSG00000275772,0,0,0,0
ENSG00000289120,0,0,0,0
ENSG00000211668,0,0,0,0
ENSG00000211681,0,0,0,0
ENSG00000302749,0,0,0,0
ENSG00000309045,0,0,0,0
ENSG00000286195,0,0,0,0
ENSG00000236754,0,1,0,2
ENSG00000269220,0,0,0,0
ENSG00000294058,0,0,0,0
ENSG00000297738,0,0,0,0
ENSG00000291035,76,58,56,15
ENSG00000295452,0,0,0,0
ENSG00000295434,0,7,5,1
ENSG00000270022,3,2,0,7
ENSG00000276027,0,0,0,0
ENSG00000278044,0,0,0,0
ENSG00000290425,68,69,54,29
ENSG00000300291,0,0,0,0
ENSG00000286175,0,0,0,0
ENSG00000302720,0,0,0,0
ENSG00000301876,0,0,0,0
ENSG00000206142,0,0,0,0
ENSG00000303017,0,0,0,0
ENSG00000306955,0,0,0,2
ENSG00000286102,0,0,0,0
ENSG00000290696,20,37,67,77
ENSG00000300174,0,0,1,0
ENSG00000300150,4,2,6,3
ENSG00000299949,0,0,4,0
ENSG00000178803,0,0,0,0
ENSG00000215481,0,4,2,3
ENSG00000295393,0,1,0,2
ENSG00000300169,0,0,2,0
ENSG00000260708,42,30,36,19
ENSG00000280080,4,4,0,0
ENSG00000278881,0,2,2,0
ENSG00000302054,0,0,0,0
ENSG00000296451,0,1,1,0
ENSG00000296469,2,0,0,0
ENSG00000273272,0,0,0,0
ENSG00000272666,2,0,0,0
ENSG00000130487,59,4,51,1
ENSG00000205559,18,14,45,25
ENSG00000289244,1,2,2,0
ENSG00000299904,0,0,0,0
ENSG00000230107,3,0,1,0
ENSG00000293485,1,0,6,1
ENSG00000295474,0,0,0,0
ENSG00000295412,3,0,1,1
ENSG00000249222,17,13,6,7
ENSG00000303951,0,0,0,0
ENSG00000307819,0,0,0,0
ENSG00000307847,0,0,0,0
ENSG00000307798,5,7,3,5
ENSG00000197210,0,0,0,2
ENSG00000297777,0,0,0,0
ENSG00000215498,0,0,0,0
ENSG00000290961,0,0,0,0
ENSG00000133475,0,0,0,0
ENSG00000309872,0,0,0,0
ENSG00000182824,0,0,0,0
ENSG00000298191,0,0,0,0
ENSG00000297197,2,0,0,0
ENSG00000310596,0,0,0,0
ENSG00000302582,0,0,0,0
ENSG00000302604,0,0,0,0
ENSG00000237476,10,26,17,16
ENSG00000230513,48,45,88,31
ENSG00000226872,0,0,1,0
ENSG00000290799,1,1,2,0
ENSG00000291044,1,1,2,0
ENSG00000237037,36,26,38,15
ENSG00000205702,18,26,37,28
ENSG00000303069,0,2,0,0
ENSG00000298261,0,0,0,0
ENSG00000297571,5,0,9,1
ENSG00000297590,0,0,0,0
ENSG00000297546,0,0,0,0
ENSG00000272973,0,0,0,0
ENSG00000298765,0,0,0,0
ENSG00000298703,8,8,4,0
ENSG00000298810,0,0,0,0
ENSG00000298832,0,0,0,0
ENSG00000298726,0,0,0,0
ENSG00000298743,0,0,0,0
ENSG00000294480,0,0,0,0
ENSG00000296914,0,0,0,0
ENSG00000241832,0,0,0,0
ENSG00000308779,0,0,0,0
ENSG00000308791,0,0,0,0
ENSG00000307221,0,0,0,0
ENSG00000276095,0,0,0,0
ENSG00000299619,0,0,0,0
ENSG00000280418,0,0,0,0
ENSG00000273032,0,1,0,2
ENSG00000302076,0,0,0,0
ENSG00000301612,3,0,1,2
ENSG00000298484,0,1,0,0
ENSG00000281548,0,0,0,0
ENSG00000302501,0,0,0,0
ENSG00000305857,0,0,0,0
ENSG00000128253,0,0,0,0
ENSG00000100266,1290,1546,1468,1082
ENSG00000100292,7387,2179,3461,1502
ENSG00000100138,2187,2114,2326,1211
ENSG00000069998,661,890,565,427
